Slice #,Xd,Yd
4,175.751072961373,266.649778994008
4,176.502145922747,267.082277297046
4,177.25321888412,267.530355587149
4,178.004291845494,267.97809715712
4,178.755364806867,268.425582178419
4,179.50643776824,268.872837374866
4,180.257510729614,269.333882062438
4,181.008583690987,269.792639191017
4,181.759656652361,270.26507891544
4,182.510729613734,270.75112106425
4,183.261802575107,271.234635139686
4,184.012875536481,271.715487522649
4,184.763948497854,272.193491146398
4,185.515021459227,272.668405496555
4,186.266094420601,273.155986937397
4,187.017167381974,273.641895467106
4,187.768240343348,274.139829715819
4,188.519313304721,274.633391947579
4,189.270386266094,275.136227344881
4,190.021459227468,275.63188472413
4,190.772532188841,276.135960106682
4,191.523605150215,276.647999187596
4,192.274678111588,277.151497335635
4,193.025751072961,277.659992838016
4,193.776824034335,278.156927615861
4,194.527896995708,278.655786508747
4,195.278969957082,279.139957990155
4,196.030042918455,279.624877738523
4,196.781115879828,280.095885066195
4,197.532188841202,280.568362203967
4,198.283261802575,281.027595016542
4,199.034334763948,281.488912287078
4,199.785407725322,281.967642798732
4,200.536480686695,282.43302208991
4,201.287553648069,282.900378943768
4,202.038626609442,283.370996103667
4,202.789699570815,283.844152026467
4,203.540772532189,284.319125169028
4,204.291845493562,284.79719827471
4,205.042918454936,285.279654086874
4,205.793991416309,285.781821388677
4,206.545064377682,286.272935718523
4,207.296137339056,286.768325859572
4,208.047210300429,287.269274555182
4,208.798283261803,287.777064548715
4,209.549356223176,288.276928257233
4,210.300429184549,288.784141016253
4,211.051502145923,289.299932121497
4,211.802575107296,289.809480542387
4,212.55364806867,290.311957840502
4,213.304721030043,290.822532456079
4,214.055793991416,291.326276463263
4,214.80686695279,291.838304854649
4,215.557939914163,292.359686583039
4,216.309012875536,292.875440274935
4,217.06008583691,293.400627475294
4,217.811158798283,293.936263689277
4,218.562231759657,294.483364422044
4,219.31330472103,295.042945178756
4,220.064377682403,295.599971138275
4,220.815450643777,296.169450397918
4,221.56652360515,296.750340728705
4,222.317596566524,297.341599901656
4,223.068669527897,297.928139647994
4,223.81974248927,298.524914617395
4,224.570815450644,299.116783093443
4,225.321888412017,299.732692317971
4,226.072961373391,300.341450248264
4,226.824034334764,300.957958086361
4,227.575107296137,301.581066708
4,228.326180257511,302.18199080325
4,229.077253218884,302.786500776477
4,229.828326180258,303.394636486625
4,230.579399141631,304.006437792641
4,231.330472103004,304.62194455347
4,232.081545064378,305.241196628058
4,232.832618025751,305.864233875352
4,233.583690987124,306.491096154296
